season,week,away_team,home_team,away_score,home_score,spread_line,model_spread,model_pick,expected_value,total_line,predicted_total,over_under,ats_result,total_result
2014,17,CAR,ATL,34,3,2.5,ATL -3.0,ATL -2.5,-0.65%,48.0,41.97,Under,loss,win
2014,17,CHI,MIN,9,13,7.0,MIN -6.5,CHI +7.0,-1.14%,47.0,35.14,Under,win,win
2014,17,CIN,PIT,17,27,3.0,PIT -3.0,PIT -3.0,-3.69%,48.0,51.82,Over,win,loss
2014,17,CLE,BAL,10,20,14.0,BAL -13.0,CLE +14.0,-55.12%,40.0,33.86,Under,win,win
2014,17,DAL,WAS,44,17,-6.0,DAL -7.0,DAL -6.0,1.68%,47.5,56.86,Over,win,win
2014,17,DET,GB,20,30,9.0,GB -9.0,GB -9.0,-4.32%,46.5,38.87,Under,win,loss
2014,17,IND,TEN,27,10,-7.5,IND -8.5,IND -7.5,0.47%,46.5,29.83,Under,win,win
2014,17,JAX,HOU,17,23,8.5,HOU -9.0,HOU -8.5,-29.97%,38.5,35.79,Under,loss,loss
2014,17,NO,TB,23,20,-6.0,NO -5.0,TB +6.0,1.05%,47.0,39.06,Under,win,win
2014,17,NYJ,MIA,37,24,7.0,MIA -8.0,MIA -7.0,1.24%,41.0,49.75,Over,loss,win
2014,17,LV,DEN,14,47,16.5,DEN -16.5,DEN -16.5,-3.55%,49.0,51.41,Over,win,win
2014,17,PHI,NYG,34,26,-1.0,PHI -0.5,NYG +1.0,-0.30%,51.5,59.06,Over,loss,win
2014,17,LAC,KC,7,19,3.0,KC -3.0,LAC +3.0,-4.09%,42.5,39.3,Under,loss,win
2014,17,LA,SEA,6,20,11.0,SEA -11.0,LA +11.0,-4.03%,41.5,35.84,Under,loss,win
2014,18,ARI,CAR,16,27,5.5,CAR -5.0,ARI +5.5,-29.45%,37.5,39.82,Over,loss,win
2014,18,BAL,PIT,30,17,3.0,PIT -3.0,BAL +3.0,-3.80%,47.5,41.97,Under,win,win
2014,18,CIN,IND,10,26,3.5,IND -3.5,IND -3.5,-3.29%,47.0,43.23,Under,win,win
2014,18,DET,DAL,20,24,6.0,DAL -5.5,DET +6.0,-2.75%,47.5,51.89,Over,win,loss
2014,19,BAL,NE,31,35,7.0,NE -7.0,BAL +7.0,-3.65%,47.5,48.69,Over,win,win
2014,19,CAR,SEA,17,31,13.5,SEA -13.0,CAR +13.5,-0.22%,40.0,51.89,Over,loss,win
2014,19,DAL,GB,21,26,5.5,GB -5.5,DAL +5.5,-3.57%,52.5,52.1,Under,win,win
2014,19,IND,DEN,24,13,9.5,DEN -8.5,IND +9.5,2.19%,53.5,54.84,Over,win,loss
2014,20,GB,SEA,22,28,8.5,SEA -8.0,GB +8.5,-0.17%,44.5,51.82,Over,win,win
2014,20,IND,NE,7,45,7.0,NE -7.0,IND +7.0,-3.94%,52.0,49.39,Under,loss,push
2014,21,NE,SEA,28,24,-1.0,NE -0.5,SEA +1.0,-0.91%,47.0,62.83,Over,loss,win
2015,1,BAL,DEN,13,19,4.5,DEN -5.0,DEN -4.5,-1.97%,46.5,50.03,Over,win,loss
2015,1,CAR,JAX,20,9,-3.0,CAR -4.0,CAR -3.0,2.31%,41.0,35.38,Under,win,win
2015,1,CIN,LV,33,13,-3.0,CIN -3.5,CIN -3.0,-0.66%,43.0,40.65,Under,win,loss
2015,1,CLE,NYJ,10,31,3.5,NYJ -3.5,CLE +3.5,-3.74%,39.0,40.65,Over,loss,win
2015,1,DET,LAC,28,33,3.5,LAC -3.0,DET +3.5,-1.05%,45.5,51.82,Over,loss,win
2015,1,GB,CHI,31,23,-5.5,GB -5.5,GB -5.5,-4.38%,48.5,38.87,Under,win,loss
2015,1,IND,BUF,14,27,-1.0,IND -1.0,IND -1.0,-4.06%,44.5,35.38,Under,loss,win
2015,1,KC,HOU,27,20,-1.0,KC -0.0,HOU +1.0,0.65%,41.0,42.67,Over,loss,win
2015,1,MIA,WAS,17,10,-4.0,MIA -4.0,MIA -4.0,-3.18%,45.5,42.15,Under,win,win
2015,1,MIN,SF,3,20,-2.5,MIN -1.0,SF +2.5,3.48%,42.5,42.67,Over,win,loss
2015,1,NO,ARI,19,31,2.0,ARI -2.0,ARI -2.0,-4.04%,48.5,43.88,Under,win,loss
2015,1,NYG,DAL,26,27,7.0,DAL -6.5,NYG +7.0,-0.32%,52.0,50.42,Under,win,loss
2015,1,PHI,ATL,24,26,-3.5,PHI -2.5,ATL +3.5,2.50%,55.0,45.13,Under,win,win
2015,1,PIT,NE,21,28,7.5,NE -7.5,NE -7.5,-4.40%,51.0,51.72,Over,loss,loss
2015,1,SEA,LA,31,34,-3.5,SEA -4.0,SEA -3.5,-2.84%,41.5,55.29,Over,loss,win
2015,1,TEN,TB,42,14,3.0,TB -3.5,TB -3.0,-2.16%,40.5,37.19,Under,loss,loss
2015,2,ARI,CHI,48,23,-2.0,ARI -2.0,CHI +2.0,-3.25%,45.5,51.82,Over,loss,win
2015,2,ATL,NYG,24,20,2.0,NYG -2.0,ATL +2.0,-3.24%,49.5,41.97,Under,win,win
2015,2,BAL,LV,33,37,-6.0,BAL -6.0,LV +6.0,-4.51%,42.0,54.42,Over,win,win
2015,2,DAL,PHI,20,10,7.0,PHI -5.0,DAL +7.0,7.31%,53.0,45.13,Under,win,win
2015,2,DEN,KC,31,24,3.0,KC -1.0,DEN +3.0,8.18%,42.0,45.59,Over,win,win
2015,2,DET,MIN,16,26,2.5,MIN -2.0,DET +2.5,-1.49%,44.0,38.23,Under,loss,win
2015,2,HOU,CAR,17,24,3.0,CAR -2.5,HOU +3.0,-2.28%,41.0,42.52,Over,loss,push
2015,2,MIA,JAX,20,23,-5.0,MIA -5.5,MIA -5.0,-0.57%,42.5,35.38,Under,loss,loss
2015,2,NE,BUF,40,32,2.0,BUF -0.0,NE +2.0,6.42%,45.0,61.83,Over,win,win
2015,2,NYJ,IND,20,7,6.0,IND -6.5,IND -6.0,-0.76%,45.5,35.38,Under,loss,win
2015,2,LAC,CIN,19,24,3.5,CIN -3.5,CIN -3.5,-3.72%,47.5,44.66,Under,win,win
2015,2,SEA,GB,17,27,3.5,GB -3.0,SEA +3.5,-2.32%,49.0,51.06,Over,loss,loss
2015,2,SF,PIT,18,43,6.0,PIT -4.5,SF +6.0,3.46%,46.0,48.73,Over,loss,win
2015,2,LA,WAS,10,24,-3.0,LA -3.5,LA -3.0,-0.84%,41.0,35.47,Under,loss,win
2015,2,TB,NO,26,19,9.5,NO -9.5,TB +9.5,-4.26%,47.0,42.67,Under,win,win
2015,2,TEN,CLE,14,28,1.0,CLE -1.0,CLE -1.0,-4.20%,41.0,39.82,Under,win,loss
2015,3,ATL,DAL,39,28,1.0,DAL -1.5,DAL -1.0,-0.51%,43.5,53.22,Over,loss,win
2015,3,BUF,MIA,41,14,1.0,MIA -1.5,MIA -1.0,-0.80%,43.5,50.23,Over,loss,win
2015,3,CHI,SEA,0,26,16.5,SEA -15.0,CHI +16.5,-24.41%,43.5,39.85,Under,loss,win
2015,3,CIN,BAL,28,24,2.5,BAL -2.0,CIN +2.5,-2.32%,45.5,51.9,Over,win,win
2015,3,DEN,DET,24,12,-3.0,DEN -3.0,DEN -3.0,-4.05%,45.0,42.67,Under,win,win
2015,3,IND,TEN,35,33,-3.0,IND -3.0,IND -3.0,-3.67%,46.5,53.93,Over,loss,win
2015,3,JAX,NE,17,51,14.5,NE -14.0,JAX +14.5,-2.71%,48.5,53.55,Over,loss,win
2015,3,KC,GB,28,38,4.5,GB -5.5,GB -4.5,2.76%,47.0,57.14,Over,win,win
2015,3,NO,CAR,22,27,10.0,CAR -7.5,NO +10.0,-19.80%,43.0,43.69,Over,win,win
2015,3,LV,CLE,27,20,3.5,CLE -4.0,CLE -3.5,-2.71%,43.5,43.14,Under,loss,loss
2015,3,PHI,NYJ,24,17,3.0,NYJ -2.0,PHI +3.0,2.58%,47.0,43.69,Under,win,win
2015,3,PIT,LA,12,6,1.5,LA -1.0,PIT +1.5,-0.66%,48.5,42.69,Under,win,win
2015,3,LAC,MIN,14,31,2.5,MIN -2.0,LAC +2.5,-1.03%,45.5,43.43,Under,loss,win
2015,3,SF,ARI,7,47,7.0,ARI -7.0,SF +7.0,-3.25%,45.0,51.93,Over,loss,win
2015,3,TB,HOU,9,19,6.0,HOU -6.5,HOU -6.0,-1.97%,41.0,35.4,Under,win,win
2015,3,WAS,NYG,21,32,3.0,NYG -4.0,NYG -3.0,0.09%,45.0,43.69,Under,win,loss
2015,4,BAL,PIT,23,20,-3.0,BAL -0.5,PIT +3.0,10.29%,44.0,50.14,Over,push,loss
2015,4,CAR,TB,37,23,-3.0,CAR -4.0,CAR -3.0,0.69%,40.0,46.43,Over,win,win
2015,4,CLE,LAC,27,30,4.5,LAC -5.0,LAC -4.5,-1.36%,44.5,48.33,Over,loss,win
2015,4,DAL,NO,20,26,3.0,NO -2.0,DAL +3.0,0.19%,48.0,45.13,Under,loss,win
2015,4,DET,SEA,10,13,10.0,SEA -10.5,SEA -10.0,-2.59%,43.0,31.51,Under,loss,win
2015,4,GB,SF,17,3,-7.5,GB -7.0,SF +7.5,-2.71%,48.0,35.38,Under,loss,win
2015,4,HOU,ATL,21,48,4.0,ATL -3.5,HOU +4.0,-2.73%,47.5,53.22,Over,loss,win
2015,4,JAX,IND,13,16,4.0,IND -6.0,IND -4.0,7.60%,43.0,38.48,Under,loss,win
2015,4,KC,CIN,21,36,3.5,CIN -3.5,CIN -3.5,-4.25%,45.0,52.1,Over,win,win
2015,4,MIN,DEN,20,23,7.0,DEN -8.0,DEN -7.0,0.56%,43.5,55.5,Over,loss,loss
2015,4,NYG,BUF,24,10,6.0,BUF -5.5,NYG +6.0,-1.72%,46.5,50.34,Over,win,loss
2015,4,NYJ,MIA,27,14,-2.5,NYJ -1.5,MIA +2.5,2.68%,42.0,39.82,Under,loss,win
2015,4,LV,CHI,20,22,-3.0,LV -1.5,CHI +3.0,3.59%,44.5,42.67,Under,win,win
2015,4,PHI,WAS,20,23,-3.0,PHI -3.5,PHI -3.0,-1.35%,46.0,38.87,Under,loss,win
2015,4,LA,ARI,24,22,7.0,ARI -7.0,ARI -7.0,-4.29%,43.5,50.12,Over,loss,win
2015,5,ARI,DET,42,17,-4.5,ARI -3.5,DET +4.5,2.11%,46.0,49.58,Over,loss,win
2015,5,BUF,TEN,14,13,1.0,BUF -0.0,BUF +1.0,1.99%,43.0,40.8,Under,win,win
2015,5,CHI,KC,18,17,10.0,KC -9.0,CHI +10.0,0.49%,44.0,35.4,Under,win,win
2015,5,CLE,BAL,33,30,6.0,BAL -7.0,BAL -6.0,-0.09%,43.0,53.62,Over,loss,win
2015,5,DEN,LV,16,10,-5.0,DEN -6.5,DEN -5.0,3.66%,44.5,40.42,Under,win,win
2015,5,IND,HOU,27,20,4.5,HOU -3.0,IND +4.5,3.02%,40.5,46.54,Over,win,win
2015,5,JAX,TB,31,38,1.0,TB -1.5,TB -1.0,-0.46%,41.0,43.14,Over,win,win
2015,5,NE,DAL,30,6,-8.0,NE -7.0,DAL +8.0,2.17%,51.0,49.0,Under,loss,win
2015,5,NO,PHI,17,39,6.5,PHI -5.5,NO +6.5,0.73%,49.5,51.9,Over,loss,win
2015,5,PIT,LAC,24,20,4.0,LAC -2.0,PIT +4.0,6.09%,45.5,39.43,Under,win,win
2015,5,SEA,CIN,24,27,3.0,CIN -1.5,SEA +3.0,4.41%,44.5,52.1,Over,push,win
2015,5,SF,NYG,27,30,7.5,NYG -7.5,NYG -7.5,-3.19%,43.5,45.88,Over,loss,win
2015,5,LA,GB,10,24,8.5,GB -8.5,GB -8.5,-3.68%,45.0,38.48,Under,win,win
2015,5,WAS,ATL,19,25,7.5,ATL -8.0,ATL -7.5,-1.41%,48.5,56.53,Over,loss,loss
2015,6,ARI,PIT,13,25,-5.5,ARI -4.0,PIT +5.5,5.30%,45.0,47.14,Over,win,loss
2015,6,ATL,NO,21,31,-3.0,ATL -2.5,NO +3.0,-2.69%,52.0,51.65,Under,win,push
2015,6,BAL,SF,20,25,-2.5,BAL -2.5,SF +2.5,-3.34%,43.5,42.67,Under,win,loss
2015,6,CAR,SEA,27,23,7.0,SEA -7.0,CAR +7.0,-4.22%,41.0,50.58,Over,win,win
2015,6,CHI,DET,34,37,3.5,DET -4.5,DET -3.5,0.24%,45.0,50.15,Over,loss,win
2015,6,CIN,BUF,34,21,-3.0,CIN -2.0,BUF +3.0,1.55%,42.5,48.35,Over,loss,win
2015,6,DEN,CLE,26,23,-3.5,DEN -4.5,DEN -3.5,2.60%,41.5,49.87,Over,loss,win
2015,6,HOU,JAX,31,20,2.5,JAX -0.0,HOU +2.5,9.77%,43.5,48.26,Over,win,win
2015,6,KC,MIN,10,16,3.5,MIN -3.0,KC +3.5,-2.10%,43.0,37.45,Under,loss,win
2015,6,MIA,TEN,38,10,2.5,TEN -1.5,MIA +2.5,1.22%,44.0,41.97,Under,win,loss
2015,6,NE,IND,34,27,-8.0,NE -7.0,IND +8.0,2.58%,53.5,59.98,Over,win,win
2015,6,NYG,PHI,7,27,3.5,PHI -4.0,PHI -3.5,-2.05%,50.5,49.3,Under,win,win
2015,6,LAC,GB,20,27,10.5,GB -10.5,LAC +10.5,-4.19%,50.0,47.03,Under,win,win
2015,6,WAS,NYJ,20,34,7.5,NYJ -6.5,WAS +7.5,0.21%,39.5,48.35,Over,loss,win
2015,7,ATL,TEN,10,7,-5.5,ATL -6.0,ATL -5.5,-2.32%,45.5,32.65,Under,loss,win
2015,7,BAL,ARI,18,26,10.0,ARI -9.0,BAL +10.0,0.16%,49.5,51.06,Over,win,loss
2015,7,BUF,JAX,31,34,-3.5,BUF -4.5,BUF -3.5,0.29%,41.0,51.9,Over,loss,win
2015,7,CLE,LA,6,24,6.5,LA -6.0,CLE +6.5,-1.04%,43.5,42.15,Under,loss,win
2015,7,DAL,NYG,20,27,3.0,NYG -2.5,DAL +3.0,-0.80%,44.5,39.82,Under,loss,loss
2015,7,HOU,MIA,26,44,4.5,MIA -4.0,HOU +4.5,-1.31%,46.5,61.42,Over,loss,win
2015,7,MIN,DET,28,19,1.0,DET -1.0,MIN +1.0,-3.42%,44.5,46.1,Over,win,win
2015,7,NO,IND,27,21,5.5,IND -5.5,NO +5.5,-4.43%,52.5,50.23,Under,win,win
2015,7,NYJ,NE,23,30,7.0,NE -8.0,NE -7.0,1.74%,47.0,56.69,Over,push,win
2015,7,LV,LAC,37,29,3.5,LAC -4.5,LAC -3.5,1.27%,48.0,46.44,Under,loss,loss
2015,7,PHI,CAR,16,27,3.0,CAR -2.0,PHI +3.0,0.55%,46.0,57.56,Over,loss,loss
2015,7,PIT,KC,13,23,4.0,KC -1.5,PIT +4.0,9.88%,41.5,38.48,Under,loss,win
2015,7,SEA,SF,20,3,-6.5,SEA -6.5,SEA -6.5,-3.29%,41.5,42.15,Over,win,loss
2015,7,TB,WAS,30,31,3.0,WAS -3.0,TB +3.0,-4.02%,42.0,59.42,Over,win,win
2015,8,ARI,CLE,34,20,-7.0,ARI -6.5,CLE +7.0,-2.82%,46.0,43.99,Under,loss,loss
2015,8,CIN,PIT,16,10,1.0,PIT -1.0,PIT -1.0,-3.89%,49.0,40.8,Under,loss,win
2015,8,DET,KC,10,45,3.0,KC -3.0,KC -3.0,-3.83%,45.0,51.82,Over,win,win
2015,8,GB,DEN,10,29,-2.5,GB -1.0,DEN +2.5,4.09%,46.0,42.67,Under,win,win
2015,8,IND,CAR,26,29,5.0,CAR -4.5,IND +5.0,-1.77%,44.5,52.8,Over,win,win
2015,8,MIA,NE,7,36,8.0,NE -8.5,NE -8.0,-2.63%,51.0,58.65,Over,win,loss
2015,8,MIN,CHI,23,20,-1.0,MIN -2.0,MIN -1.0,1.07%,43.5,46.1,Over,win,loss
2015,8,NYG,NO,49,52,3.0,NO -3.0,NYG +3.0,-4.02%,51.5,71.4,Over,push,win
2015,8,NYJ,LV,20,34,-3.0,NYJ -3.0,LV +3.0,-3.40%,43.5,51.33,Over,win,win
2015,8,LAC,BAL,26,29,4.5,BAL -4.5,LAC +4.5,-3.45%,50.0,49.77,Under,win,loss
2015,8,SEA,DAL,13,12,-4.5,SEA -5.0,SEA -4.5,-2.29%,41.5,32.56,Under,loss,win
2015,8,SF,LA,6,27,8.0,LA -7.5,SF +8.0,-2.99%,41.0,29.89,Under,loss,win
2015,8,TB,ATL,23,20,8.0,ATL -9.0,ATL -8.0,0.07%,47.5,45.23,Under,loss,win
2015,8,TEN,HOU,6,20,3.5,HOU -3.5,HOU -3.5,-3.22%,43.0,32.56,Under,win,win
2015,9,ATL,SF,16,17,-9.5,ATL -8.5,SF +9.5,-0.03%,43.5,31.8,Under,win,win
2015,9,CHI,LAC,22,19,3.5,LAC -4.0,LAC -3.5,-1.30%,49.0,51.49,Over,loss,loss
2015,9,CLE,CIN,10,31,13.0,CIN -12.0,CLE +13.0,-0.00%,45.5,39.32,Under,loss,win
2015,9,DEN,IND,24,27,-3.5,DEN -3.0,IND +3.5,-3.01%,45.0,52.4,Over,win,win
2015,9,GB,CAR,29,37,-2.0,GB -1.5,CAR +2.0,-1.61%,45.5,53.93,Over,win,win
2015,9,JAX,NYJ,23,28,7.5,NYJ -7.5,NYJ -7.5,-3.96%,42.0,50.14,Over,loss,win
2015,9,MIA,BUF,17,33,4.0,BUF -3.0,MIA +4.0,0.54%,44.0,51.9,Over,loss,win
2015,9,NYG,TB,32,18,-1.5,NYG -2.0,NYG -1.5,-1.97%,49.0,59.53,Over,win,win
2015,9,LV,PIT,35,38,6.0,PIT -6.5,PIT -6.0,-1.70%,47.5,55.29,Over,loss,win
2015,9,PHI,DAL,33,27,-3.0,PHI -2.5,DAL +3.0,-1.51%,43.5,48.35,Over,loss,win
2015,9,LA,MIN,18,21,2.0,MIN -2.0,LA +2.0,-3.22%,40.0,45.13,Over,loss,loss
2015,9,TEN,NO,34,28,7.0,NO -7.5,NO -7.0,-3.01%,50.0,54.1,Over,loss,win
2015,9,WAS,NE,10,27,13.5,NE -14.5,NE -13.5,0.32%,51.5,50.14,Under,win,win
2015,10,ARI,SEA,39,32,3.0,SEA -3.5,SEA -3.0,-1.64%,43.5,57.65,Over,loss,win
2015,10,BUF,NYJ,22,17,2.5,NYJ -2.0,BUF +2.5,-2.95%,41.5,46.17,Over,win,loss
2015,10,CAR,TEN,27,10,-3.5,CAR -5.0,CAR -3.5,3.00%,42.5,46.1,Over,win,loss
2015,10,CHI,LA,37,13,7.5,LA -8.0,LA -7.5,-2.72%,42.0,47.27,Over,loss,win
2015,10,CLE,PIT,9,30,7.0,PIT -8.0,PIT -7.0,0.43%,43.5,39.3,Under,win,win
2015,10,DAL,TB,6,10,-1.0,DAL -2.0,DAL -1.0,2.25%,43.5,31.8,Under,loss,win
2015,10,DET,GB,18,16,10.5,GB -11.5,GB -10.5,1.10%,50.0,35.4,Under,loss,win
2015,10,HOU,CIN,10,6,10.0,CIN -9.5,HOU +10.0,-1.84%,46.5,34.0,Under,win,win
2015,10,JAX,BAL,22,20,4.0,BAL -5.5,BAL -4.0,3.21%,47.0,48.82,Over,loss,loss
2015,10,KC,DEN,29,13,4.0,DEN -5.0,DEN -4.0,0.97%,42.0,52.01,Over,loss,push
2015,10,MIA,PHI,20,19,5.5,PHI -5.5,MIA +5.5,-3.60%,49.0,35.34,Under,win,win
2015,10,MIN,LV,30,14,3.0,LV -2.0,MIN +3.0,2.30%,44.0,50.23,Over,win,push
2015,10,NE,NYG,27,26,-7.0,NE -7.0,NYG +7.0,-4.02%,52.5,63.36,Over,win,win
2015,10,NO,WAS,14,47,-1.0,NO -1.0,NO -1.0,-4.05%,52.0,60.94,Over,loss,win
2015,11,BUF,NE,13,20,7.0,NE -8.5,NE -7.0,4.36%,47.5,45.46,Under,push,win
2015,11,CIN,ARI,31,34,4.0,ARI -4.0,ARI -4.0,-4.36%,48.0,59.06,Over,loss,win
2015,11,DAL,MIA,24,14,-2.5,DAL -1.5,MIA +2.5,2.48%,45.0,37.45,Under,loss,win
2015,11,DEN,CHI,17,15,-2.5,DEN -4.0,DEN -2.5,3.42%,41.5,42.67,Over,loss,loss
2015,11,GB,MIN,30,13,-1.0,GB -0.5,MIN +1.0,-2.21%,45.0,45.13,Over,loss,loss
2015,11,IND,ATL,24,21,3.5,ATL -3.5,IND +3.5,-3.58%,47.5,43.8,Under,win,win
2015,11,KC,LAC,33,3,-3.0,KC -3.0,KC -3.0,-4.13%,45.5,48.06,Over,win,loss
2015,11,NYJ,HOU,17,24,-4.0,NYJ -1.5,HOU +4.0,9.09%,40.0,39.3,Under,win,loss
2015,11,LV,DET,13,18,-2.0,LV -1.0,DET +2.0,2.53%,50.0,38.48,Under,win,win
2015,11,SF,SEA,13,29,14.0,SEA -14.0,SF +14.0,-3.98%,40.0,34.45,Under,loss,loss
2015,11,LA,BAL,13,16,3.0,BAL -3.0,LA +3.0,-3.78%,41.0,35.4,Under,push,win
2015,11,TB,PHI,45,17,7.0,PHI -8.0,PHI -7.0,0.14%,46.0,49.64,Over,loss,win
2015,11,TEN,JAX,13,19,3.0,JAX -2.0,TEN +3.0,1.05%,41.5,41.21,Under,loss,win
2015,11,WAS,CAR,16,44,7.0,CAR -7.5,CAR -7.0,-2.36%,44.0,63.33,Over,win,win
2015,12,ARI,SF,19,13,-7.5,ARI -8.5,ARI -7.5,-0.14%,45.0,42.67,Under,loss,win
2015,12,BAL,CLE,33,27,6.0,CLE -3.0,BAL +6.0,11.88%,41.0,37.25,Under,win,loss
2015,12,BUF,KC,22,30,4.5,KC -5.0,KC -4.5,-2.55%,41.0,50.23,Over,win,win
2015,12,CAR,DAL,33,14,-1.0,CAR -2.0,CAR -1.0,2.17%,44.5,50.55,Over,win,win
2015,12,CHI,GB,17,13,7.5,GB -8.5,GB -7.5,0.36%,45.0,39.06,Under,loss,win
2015,12,MIA,NYJ,20,38,4.5,NYJ -3.5,MIA +4.5,1.50%,44.0,42.67,Under,loss,loss
2015,12,MIN,ATL,20,10,2.0,ATL -2.5,ATL -2.0,-1.49%,45.0,39.3,Under,loss,win
2015,12,NE,DEN,24,30,-2.5,NE -2.5,DEN +2.5,-3.47%,43.0,43.14,Over,win,win
2015,12,NO,HOU,6,24,3.5,HOU -4.0,HOU -3.5,-1.95%,50.5,35.14,Under,win,win
2015,12,NYG,WAS,14,20,-1.0,NYG -1.5,NYG -1.0,-0.69%,47.5,48.72,Over,loss,loss
2015,12,LV,TEN,24,21,-1.0,LV -1.0,TEN +1.0,-3.93%,45.0,37.2,Under,loss,push
2015,12,PHI,DET,14,45,3.0,DET -1.5,PHI +3.0,4.58%,46.5,48.31,Over,loss,win
2015,12,PIT,SEA,30,39,3.0,SEA -4.0,SEA -3.0,1.25%,46.5,68.73,Over,win,win
2015,12,LAC,JAX,31,25,5.0,JAX -3.0,LAC +5.0,8.35%,47.0,45.59,Under,win,loss
2015,12,LA,CIN,7,31,10.5,CIN -9.5,LA +10.5,1.47%,42.0,34.47,Under,loss,win
2015,12,TB,IND,12,25,3.0,IND -3.5,IND -3.0,-0.28%,46.5,50.14,Over,win,loss
2015,13,ARI,LA,27,3,-3.5,ARI -4.0,ARI -3.5,-0.53%,43.0,38.06,Under,win,win
2015,13,ATL,TB,19,23,1.0,ATL -0.0,ATL +1.0,2.03%,46.5,43.14,Under,loss,win
2015,13,BAL,MIA,13,15,3.5,MIA -2.5,BAL +3.5,0.60%,43.0,34.62,Under,win,win
2015,13,CAR,NO,41,38,-5.5,CAR -6.5,CAR -5.5,-0.05%,50.5,53.22,Over,loss,win
2015,13,CIN,CLE,37,3,-7.5,CIN -7.5,CIN -7.5,-3.18%,44.0,41.97,Under,win,win
2015,13,DAL,WAS,19,16,2.0,WAS -1.0,DAL +2.0,2.50%,43.0,38.23,Under,win,win
2015,13,DEN,LAC,17,3,-6.0,DEN -6.5,DEN -6.0,-1.32%,45.0,35.4,Under,win,win
2015,13,GB,DET,27,23,-2.5,GB -2.5,GB -2.5,-3.46%,46.0,50.42,Over,win,win
2015,13,HOU,BUF,21,30,3.0,BUF -3.0,HOU +3.0,-4.16%,42.0,43.14,Over,loss,win
2015,13,IND,PIT,10,45,10.0,PIT -7.5,IND +10.0,9.65%,50.5,56.61,Over,loss,win
2015,13,JAX,TEN,39,42,3.0,TEN -2.5,JAX +3.0,-0.64%,43.5,57.65,Over,push,win
2015,13,KC,LV,34,20,-3.0,KC -4.0,KC -3.0,0.89%,45.5,51.15,Over,win,win
2015,13,NYJ,NYG,23,20,-2.0,NYJ -0.5,NYG +2.0,4.26%,45.5,45.13,Under,loss,win
2015,13,PHI,NE,35,28,9.5,NE -10.5,NE -9.5,2.71%,49.5,48.35,Under,loss,loss
2015,13,SEA,MIN,38,7,-2.5,SEA -2.5,MIN +2.5,-4.49%,43.0,45.13,Over,loss,win
2015,13,SF,CHI,26,20,6.0,CHI -6.0,SF +6.0,-3.50%,43.0,35.4,Under,win,loss
2015,14,ATL,CAR,0,38,8.5,CAR -7.5,ATL +8.5,1.18%,45.5,42.67,Under,loss,win
2015,14,BUF,PHI,20,23,1.0,PHI -1.0,BUF +1.0,-4.00%,48.0,50.14,Over,loss,loss
2015,14,DAL,GB,7,28,6.0,GB -6.5,GB -6.0,-1.49%,43.0,35.4,Under,win,win
2015,14,DET,LA,14,21,-3.0,DET -2.0,LA +3.0,2.34%,41.5,35.38,Under,win,win
2015,14,IND,JAX,16,51,1.0,IND -1.0,IND +1.0,5.94%,45.5,53.22,Over,loss,win
2015,14,MIN,ARI,20,23,10.0,ARI -10.0,ARI -10.0,-4.43%,46.5,37.25,Under,loss,win
2015,14,NE,HOU,27,6,-4.0,NE -4.5,NE -4.0,-0.95%,46.0,41.44,Under,win,win
2015,14,NO,TB,24,17,6.0,TB -5.0,NO +6.0,0.18%,52.0,38.87,Under,win,win
2015,14,NYG,MIA,31,24,-2.5,NYG -1.5,MIA +2.5,0.67%,47.5,43.14,Under,loss,loss
2015,14,LV,DEN,15,12,6.0,DEN -8.0,DEN -6.0,8.07%,43.0,35.38,Under,loss,win
2015,14,PIT,CIN,33,20,1.0,CIN -2.5,CIN -1.0,3.26%,49.0,63.67,Over,loss,win
2015,14,LAC,KC,3,10,11.5,KC -11.5,LAC +11.5,-3.55%,42.0,36.07,Under,win,win
2015,14,SEA,BAL,35,6,-10.5,SEA -8.5,BAL +10.5,-22.19%,42.0,55.03,Over,loss,loss
2015,14,SF,CLE,10,24,2.5,CLE -2.0,SF +2.5,-0.16%,43.0,34.98,Under,loss,win
2015,14,TEN,NYJ,8,30,8.0,NYJ -8.0,TEN +8.0,-3.72%,43.0,51.93,Over,loss,loss
2015,14,WAS,CHI,24,21,4.0,CHI -3.5,WAS +4.0,-0.86%,42.5,37.28,Under,win,loss
2015,15,ARI,PHI,40,17,-3.5,ARI -4.0,ARI -3.5,-0.30%,50.5,56.61,Over,win,win
2015,15,ATL,JAX,23,17,2.0,JAX -1.0,ATL +2.0,0.52%,47.5,49.29,Over,win,loss
2015,15,BUF,WAS,25,35,-2.5,BUF -2.5,WAS +2.5,-3.09%,46.0,50.14,Over,win,win
2015,15,CAR,NYG,38,35,-4.5,CAR -4.5,CAR -4.5,-3.41%,46.5,71.4,Over,loss,win
2015,15,CHI,MIN,17,38,4.0,MIN -3.5,CHI +4.0,-2.78%,43.5,43.14,Under,loss,loss
2015,15,CIN,SF,24,14,-7.0,CIN -8.5,CIN -7.0,3.21%,41.0,42.15,Over,win,loss
2015,15,CLE,SEA,13,30,14.5,SEA -15.5,SEA -14.5,2.07%,45.0,43.14,Under,win,win
2015,15,DEN,PIT,27,34,7.5,PIT -5.5,DEN +7.5,7.21%,45.5,53.16,Over,win,win
2015,15,DET,NO,35,27,2.5,NO -2.5,DET +2.5,-3.15%,52.0,53.15,Over,win,win
